id,brand,model,mileage,year,link,body_status,price
2724,جیلی,GC6,20500,2018,https://bama.ir/car/detail-umzrprqa-geely-gc6-excellent-1397,1,257000000
2725,بنز,کلاس S,130000,2008,https://bama.ir/car/detail-1in1zmcw-mercedes-benz-s-class-s350-2008,2,2800000000
2726,ام وی ام,110,189000,2008,https://bama.ir/car/detail-iesem7ie-mvm-110-3cylinder-1387,1,55000000
2727,تویوتا,لندکروز چهار در,70000,2012,https://bama.ir/car/detail-yyf1hos9-toyota-landcruiser-4door-v6-4000cc-2012,1,4800000000
2728,تویوتا,کرولا,70000,2015,https://bama.ir/car/detail-t7b7h59v-toyota-corolla-gli-2015,3,720000000
2729,رانا,پلاس,0,2021,https://bama.ir/car/detail-vuh85w7-runna-plus-1400,1,230000000
2730,تیبا,صندوق دار,0,2020,https://bama.ir/car/detail-gat1cxk7-tiba-sedan-sx-1399,1,124000000
2731,پژو,206 ,0,2019,https://bama.ir/car/detail-jvc9knfs-peugeot-206-ir-type5-1398,1,250000000
2732,رنو,تندر90 ,80000,2016,https://bama.ir/car/detail-vhnqcs3c-renault-tondar90-e2-1395,1,215000000
2733,ام وی ام,315هاچ بک,30000,2018,https://bama.ir/car/detail-mhpeua4-mvm-315-hatchback-sport-1397,1,223000000
2734,پژو,207,22000,2018,https://bama.ir/car/detail-crw38vgi-peugeot-207-at-1397,1,311000000
2735,رنو,تالیسمان,24000,2018,https://bama.ir/car/detail-1sqac1yr-renault-talisman-e3-2018,1,1480000000
2736,کیا,اسپورتیج,nan,2015,https://bama.ir/car/detail-aeapi8y-kia-sportage-basic-2015,1,1100000000
2737,تیبا,صندوق دار,44000,2019,https://bama.ir/car/detail-mzai3b9-tiba-sedan-sx-1398,1,118000000
2738,هیوندای,وراکروز (ix55),112000,2013,https://bama.ir/car/detail-4u3yd8tw-hyundai-veracruz-ix55-2013,1,1550000000
2739,سیتروئن,زانتیا,180000,2006,https://bama.ir/car/detail-vyruautt-citroen-xantia-2.0-sx-1385,1,220000000
2740,میتسوبیشی,ASX,35000,2017,https://bama.ir/car/detail-jicwje3e-mitsubishi-asx-type4-2017,8,1070000000
2741,پراید,صندوق دار,400000,2008,https://bama.ir/car/detail-o8m455z-pride-sedan-1387,5,68000000
2742,پژو,206 ,0,2021,https://bama.ir/car/detail-m6ki2dzc-peugeot-206-ir-type2-1400,1,215000000
2743,کوییک,دنده ای,50,2020,https://bama.ir/car/detail-3b3z6tay-quick-manual-1399,1,150000000
2744,پورشه,ماکان,11500,2017,https://bama.ir/car/detail-8j5h39jj-porsche-macan-2017,1,6250000000
2745,کوییک,دنده ای,0,2021,https://bama.ir/car/detail-ywdpk95w-quick-manual-1400,1,155000000
2746,جک,S5,64000,2017,https://bama.ir/car/detail-y2sejej9-jac-s5-at-1396,1,510000000
2747,هیوندای,سوناتا,80000,2016,https://bama.ir/car/detail-vfq65b-hyundai-sonata-4cyl-automatic-2016,1,1300000000
2748,پژو,206 SD,92000,2017,https://bama.ir/car/detail-j7w95317-peugeot-206sd-v8-1396,1,185000000
2749,دانگ فنگ,H30 کراس,117000,2016,https://bama.ir/car/detail-zkyzsnvn-dongfeng-h30-cross-1395,1,249000000
2750,جک,S5,0,2019,https://bama.ir/car/detail-pey74q7q-jac-s5-at-1398,1,620000000
2751,لکسوس,NX هیبرید,40000,2017,https://bama.ir/car/detail-b438zo8-lexus-nx-hybrid-300h-f-sport-2017,1,2800000000
2752,سمند,سورن,170000,2011,https://bama.ir/car/detail-xyrhhbiz-samand-soren-basic-1390,1,125000000
2753,هیوندای,i20,73000,2015,https://bama.ir/car/detail-84vu1fd-hyundai-i20-2015,1,490000000
2754,پراید,131,nan,2016,https://bama.ir/car/detail-jbdymh6r-pride-131-se-1395,3,87000000
2755,پژو,206 ,80000,2017,https://bama.ir/car/detail-mbi9hyzt-peugeot-206-ir-type5-1396,1,195000000
2756,نیسان,قشقایی,164000,2009,https://bama.ir/car/detail-ansonapm-nissan-qashqai-le-awd-2009,2,615000000
2757,تویوتا,راوفور,77000,2016,https://bama.ir/car/detail-bugarz4e-toyota-rav4-2wd-2016,1,1680000000
2758,جیلی,امگرند 7,145000,2013,https://bama.ir/car/detail-miei2fzo-geely-emgrand7-mt-2013,13,180000000
2759,بنز,کلاس GLA,20000,2016,https://bama.ir/car/detail-9o9rqjf1-mercedes-benz-gla-class-gla45-2016,1,3700000000
2760,پژو,206 SD,122000,2012,https://bama.ir/car/detail-2pwdpoc5-peugeot-206sd-v8-1391,1,155000000
2761,تویوتا,کمری,200000,2008,https://bama.ir/car/detail-ohgjtoci-toyota-camry-gl-2008,2,580000000
2762,چری,تیگو 7,37000,2018,https://bama.ir/car/detail-22cq34pe-chery-tiggo7-excellent-1397,1,700000000
2763,نیسان,وانت زامیاد,1000,2002,https://bama.ir/car/detail-g8ruqia1-nissan-zamyad-pickup-cng-1381,12,112000000
2764,پژو,پارس,200000,2015,https://bama.ir/car/detail-92skgtcv-peugeot-pars-lx-1394,1,167000000
2765,پژو,2008,22000,2019,https://bama.ir/car/detail-ou4yot5u-peugeot-2008-1398,3,760000000
2766,بنز,کلاس E,195000,2008,https://bama.ir/car/detail-8pxgf1pr-mercedes-benz-e-class-e280-2008,2,1100000000
2767,پژو,207,37000,2018,https://bama.ir/car/detail-fkxdv8e-peugeot-207-at-1397,1,320000000
2768,کاپرا,2,0,2020,https://bama.ir/car/detail-sos71q7w-capra-2-4wd-1399,1,570000000
2769,ب ام و,X3,nan,2014,https://bama.ir/car/detail-uxfcewk-bmw-x3-28-2014,1,1900000000
2770,کیا,اپتیما,48000,2014,https://bama.ir/car/detail-ucxpi5qw-kia-optima-basic-2014,1,1005000000
2771,کوییک,اتوماتیک پلاس,0,2020,https://bama.ir/car/detail-56bf31pf-quick-at-full-plus-1399,1,230000000
2772,هیوندای,سوناتا,65000,2014,https://bama.ir/car/detail-pbm8fqjc-hyundai-sonata-4cyl-automatic-2014,1,890000000
2773,کیا,سراتو (مونتاژ),11150,2018,https://bama.ir/car/detail-vkopof2i-kia-cerato-ir-2000-optional-1397,1,695000000
2774,رنو,ساندرو استپ وی,0,2019,https://bama.ir/car/detail-2x6ejhs-renault-sandero-stepway-at-1398,1,460000000
2775,ولوو,XC90,67000,2016,https://bama.ir/car/detail-dregsjqv-volvo-xc90-inscription-2016,1,3800000000
2776,ب ام و,سری 5 سدان,222000,2009,https://bama.ir/car/detail-oe4v68f-bmw-5-series-sedan-530xi-2009,1,950000000
2777,لکسوس,NX هیبرید,39000,2017,https://bama.ir/car/detail-9fybf3ec-lexus-nx-hybrid-300h-f-sport-2017,1,2750000000
2778,پراید,131,26000,2019,https://bama.ir/car/detail-dwanb76g-pride-131-se-1398,1,103000000
2779,پژو,405,160000,2016,https://bama.ir/car/detail-in8eie8v-peugeot-405-glx-1395,3,122000000
2780,لکسوس,LX,130000,2013,https://bama.ir/car/detail-373adbi-lexus-lx-570-2013,5,8500000000
2781,پراید,141,78000,2011,https://bama.ir/car/detail-uag3f6mo-pride-141-sx-1390,1,73000000
2782,پژو,پارس,115000,2008,https://bama.ir/car/detail-d4x8d8u4-peugeot-pars-elx-1387,1,230000000
2783,جک,S5,37000,2017,https://bama.ir/car/detail-maet1kd7-jac-s5-mt-1396,1,485000000
2784,رانا,LX,60000,2017,https://bama.ir/car/detail-mdtf43em-runna-lx-1396,2,160000000
2785,تیبا,هاچ بک,24000,2018,https://bama.ir/car/detail-min7vnb3-tiba-hatchback-ex-1397,2,118000000
2786,پژو,405,11000,2019,https://bama.ir/car/detail-km1zhnzr-peugeot-405-glx-1398,1,172000000
2787,پراید,131,50000,2017,https://bama.ir/car/detail-s7rairk2-pride-131-se-1396,1,90000000
2788,هیوندای,توسان (ix35),200000,2015,https://bama.ir/car/detail-y2rsbich-hyundai-tucson-ix35-2.4l-2015,1,980000000
2789,رنو,ساندرو,0,2020,https://bama.ir/car/detail-3kcfv11f-renault-sandero-at-1399,1,418000000
2790,رنو,تندر90 ,40000,2017,https://bama.ir/car/detail-3uoxwg8-renault-tondar90-plus-mt-1396,1,305000000
2791,کیا,سراتو (مونتاژ),66000,2017,https://bama.ir/car/detail-c2juku8f-kia-cerato-ir-2000-basic-1396,2,545000000
2792,کیا,سراتو,50000,2017,https://bama.ir/car/detail-5b1bz41a-kia-cerato-2000-2017,1,880000000
2793,پژو,206 ,119000,2017,https://bama.ir/car/detail-rcd558ed-peugeot-206-ir-type5-1396,6,166000000
2794,تویوتا,هایلوکس دو کابین,nan,2003,https://bama.ir/car/detail-9jkbffqq-toyota-hilux-4door-mt-2003,12,440000000
2795,وانت,آریسان,80000,2015,https://bama.ir/car/detail-83ghoyc-pick-up-arisan-1394,1,106000000
2796,چری,آریزو 6,1000,2020,https://bama.ir/car/detail-13in72mm-chery-arrizo6-excellent-1399,1,370000000
2797,هیوندای,سانتافه (ix45),90000,2017,https://bama.ir/car/detail-8q2w5ahk-hyundai-santafe-ix45-2400cc-2017,1,1650000000
2798,تیبا,هاچ بک,19500,2020,https://bama.ir/car/detail-vvw719pe-tiba-hatchback-ex-1399,1,132500000
2799,سمند,سورن,140000,2015,https://bama.ir/car/detail-sj3ktaat-samand-soren-elx-1394,1,155000000
2800,ب ام و,X4,56000,2016,https://bama.ir/car/detail-z93dooo-bmw-x4-28-2016,1,3450000000
2801,دنا,پلاس,0,2021,https://bama.ir/car/detail-gijaxsk2-dena-plus-turbo-automatic-1400,1,440000000
2802,رنو,ساندرو,0,2019,https://bama.ir/car/detail-w7frzqd-renault-sandero-at-1398,1,415000000
2803,رنو,مگان (مونتاژ),180000,2012,https://bama.ir/car/detail-97x7xgz5-renault-megan-ir-2000-1391,12,275000000
2804,جک,S3,32300,2018,https://bama.ir/car/detail-qyb6rfw-jac-s3-at-1397,1,387000000
2805,پژو,206 SD,95000,2015,https://bama.ir/car/detail-atppyku7-peugeot-206sd-v8-1394,5,159000000
2806,کیا,سراتو,9800,2018,https://bama.ir/car/detail-yp629xwm-kia-cerato-2000-2018,1,1090000000
2807,ام وی ام,550,114000,2015,https://bama.ir/car/detail-grto58y3-mvm-550-mt-1394,1,193000000
2808,کیا,سراتو (مونتاژ),1352,2018,https://bama.ir/car/detail-8z67tttq-kia-cerato-ir-2000-optional-1397,1,680000000
2809,هیوندای,آزرا (گرنجور),0,2019,https://bama.ir/car/detail-s8xn2ng6-hyundai-azera-4cylinder-2019,1,2400000000
2810,ام وی ام,X22,61000,2018,https://bama.ir/car/detail-qgkf2-mvm-x22-at-luxury-1397,1,310000000
2811,هیوندای,سانتافه (ix45),57000,2015,https://bama.ir/car/detail-zab1vp22-hyundai-santafe-ix45-2400cc-2015,1,1345000000
2812,ساینا,EX دنده ای,0,2021,https://bama.ir/car/detail-tyzpz1ip-saina-ex-mt-1400,1,148000000
2813,ب ام و,سری 7,15000,2017,https://bama.ir/car/detail-wamoyxe3-bmw-7-series-730li-2017,1,6600000000
2814,بنز,کلاس E,40000,2015,https://bama.ir/car/detail-46kdb3zt-mercedes-benz-e-class-e250-2015,1,3400000000
2815,لکسوس,NX,20000,2017,https://bama.ir/car/detail-mqn8ngpf-lexus-nx-200t-f-sport-2017,1,3200000000
2816,پژو,206 ,60000,2018,https://bama.ir/car/detail-iz84ggig-peugeot-206-ir-type5-1397,1,205000000
2817,پژو,پارس,172000,2012,https://bama.ir/car/detail-edmt31gv-peugeot-pars-elx-1391,3,190000000
2818,مزدا,3 جدید صندوق دار (مونتاژ),18000,2019,https://bama.ir/car/detail-aofxavmx-mazda-3-sedan-2.0l-type4-1398,1,830000000
2819,کیا,اپتیما,51000,2017,https://bama.ir/car/detail-tcjzh1tx-kia-optima-gtline-2017,2,1400000000
2820,هیوندای,i20 (مونتاژ),32800,2018,https://bama.ir/car/detail-akc564x6-hyundai-i20-ir-1397,1,627000000
2821,هایما,S7,74000,2016,https://bama.ir/car/detail-at3xxwm3-haima-s7-2.0l-1395,6,435000000
2822,کوییک,دنده ای R,0,2020,https://bama.ir/car/detail-jng411m3-quick-manual-r-1399,1,150000000
2823,تویوتا,C-HR هیبرید,20000,2017,https://bama.ir/car/detail-fmkmdh6d-toyota-c-hr-hybrid-2017,1,1750000000
2824,برلیانس,H320,0,2020,https://bama.ir/car/detail-f748y1je-brilliance-h320-at-1.65-1399,1,373000000
2825,رنو,ساندرو استپ وی,0,2019,https://bama.ir/car/detail-d4obfftx-renault-sandero-stepway-at-1398,1,500000000
2826,رانا,پلاس,0,2020,https://bama.ir/car/detail-7jxcwoi2-runna-plus-1399,1,213000000
2827,هیوندای,وراکروز (ix55),256000,2010,https://bama.ir/car/detail-hvevju2q-hyundai-veracruz-ix55-2010,1,1075000000
2828,رنو,تندر90 ,182000,2010,https://bama.ir/car/detail-698sryjs-renault-tondar90-e2-1389,1,127000000
2829,هایما,S7,105000,2017,https://bama.ir/car/detail-x7ttuyu7-haima-s7-1.8l-turbo-1396,1,549000000
2830,پژو,207,6200,2020,https://bama.ir/car/detail-2dhs8bva-peugeot-207-at-1399,1,383000000
2831,پژو,پارس,0,2021,https://bama.ir/car/detail-v4kcwspe-peugeot-pars-mt-1400,1,230000000
2832,پژو,پارس,0,2021,https://bama.ir/car/detail-92utyx7g-peugeot-pars-mt-1400,1,230000000
2833,ب ام و,سری 5 سدان,98000,2008,https://bama.ir/car/detail-rya4qwz-bmw-5-series-sedan-530i-2008,4,830000000
2834,کوییک,اتوماتیک پلاس,0,2020,https://bama.ir/car/detail-za647iex-quick-at-full-plus-1399,1,213000000
2835,پژو,206 SD,40100,2019,https://bama.ir/car/detail-n7isd15y-peugeot-206sd-v8-1398,1,215000000
2836,سمند,LX,120400,2016,https://bama.ir/car/detail-hy3r4pkj-samand-lx-basic-1395,1,145000000
2837,پژو,207,3000,2018,https://bama.ir/car/detail-3pfhif16-peugeot-207-mt-1397,1,265000000
2838,پراید,صندوق دار,150000,2007,https://bama.ir/car/detail-rrbniw5m-pride-sedan-1386,1,60000000
2839,ام وی ام,315 صندوق دار,80000,2015,https://bama.ir/car/detail-rnhhxrbp-mvm-315-sedan-sport-1394,1,168000000
2840,پژو,پارس,170000,2013,https://bama.ir/car/detail-qaffprcr-peugeot-pars-mt-1392,1,135000000
2841,بنز,کلاس C,90000,2012,https://bama.ir/car/detail-6cmgkcaq-mercedes-benz-c-class-c200-2012,1,1450000000
2842,هیوندای,النترا,0,2018,https://bama.ir/car/detail-5zg7hzb4-hyundai-elantra-2.0l-2018,1,1150000000
2843,پژو,پارس,0,2021,https://bama.ir/car/detail-hzd3bawi-peugeot-pars-lx-1400,1,270000000
2844,ب ام و,سری 5 سدان,6000,2014,https://bama.ir/car/detail-w2xpfxrj-bmw-5-series-sedan-528i-2014,1,2700000000
2845,سمند,سورن,3600,2020,https://bama.ir/car/detail-nstb5p27-samand-soren-plus-1399,1,240000000
2846,پژو,206 ,53000,2017,https://bama.ir/car/detail-52dvtbt5-peugeot-206-ir-type2-1396,1,175000000
2847,چری,تیگو 5,110000,2017,https://bama.ir/car/detail-j9uyrh3n-chery-tiggo5-at-excellent-1396,1,449000000
2848,ب ام و,سری 5 سدان,0,2018,https://bama.ir/car/detail-dyykthj7-bmw-5-series-sedan-530i-2018,1,5000000000
2849,پژو,پارس,142000,2015,https://bama.ir/car/detail-qney1hic-peugeot-pars-cng-1394,1,178000000
2850,پراید,131,12000,2019,https://bama.ir/car/detail-ay66uynz-pride-131-se-1398,1,100000000
2851,پژو,206 SD,122000,2016,https://bama.ir/car/detail-cjr8m1t7-peugeot-206sd-v8-1395,1,180000000
2852,پژو,2008,35000,2018,https://bama.ir/car/detail-7cx9pe7t-peugeot-2008-1397,1,720000000
2853,پژو,206 ,0,2020,https://bama.ir/car/detail-b2gkoov-peugeot-206-ir-type2-1399,1,199000000
2854,چانگان,CS 35 (مونتاژ),35000,2018,https://bama.ir/car/detail-9snci6ug-changan-cs35-ir-1397,1,404000000
2855,پراید,131,6700,2020,https://bama.ir/car/detail-jpfd9tme-pride-131-se-1399,1,108000000
2856,نیسان,ماکسیما ,140000,2010,https://bama.ir/car/detail-dwyy6q4-nissan-maxima-ir-at-1389,1,590000000
2857,سمند,LX,46400,2013,https://bama.ir/car/detail-cyp6itcf-samand-lx-ef7-cng-1392,1,158000000
2858,هیوندای,سوناتا,120000,2015,https://bama.ir/car/detail-xjo4t35a-hyundai-sonata-4cyl-automatic-2015,1,1080000000
2859,رنو,کولیوس,12000,2018,https://bama.ir/car/detail-66gp3w-renault-koleos-2018,1,1900000000
2860,سمند,سورن,0,2020,https://bama.ir/car/detail-ee8rztga-samand-soren-elx-1399,1,280000000
2861,پژو,پارس,300000,2009,https://bama.ir/car/detail-jbfc841-peugeot-pars-cng-1388,1,110000000
2862,کی ام سی,T8,0,2020,https://bama.ir/car/detail-s51ka5xs-kmc-t8-1399,1,790000000
2863,پراید,131,10000,2019,https://bama.ir/car/detail-cjv4nga-pride-131-se-1398,1,105000000
2864,میتسوبیشی,اوتلندر,128000,2014,https://bama.ir/car/detail-ifadyds-mitsubishi-outlander-type3-2014,3,850000000
2865,پژو,508,83000,2017,https://bama.ir/car/detail-rsvwrf7o-peugeot-508-gtline-2017,5,1290000000
2866,پژو,پارس,5000,2019,https://bama.ir/car/detail-td4my1fx-peugeot-pars-mt-1398,1,215000000
2867,پژو,206 ,125000,2017,https://bama.ir/car/detail-w2pso44z-peugeot-206-ir-type5-1396,6,177000000
2869,رنو,ساندرو استپ وی,0,2020,https://bama.ir/car/detail-q3zt3c6w-renault-sandero-stepway-at-1399,1,540000000
2870,پژو,پارس,0,2021,https://bama.ir/car/detail-7a72azug-peugeot-pars-lx-1400,1,290000000
2871,پراید,131,130000,2016,https://bama.ir/car/detail-wsivkeog-pride-131-se-1395,1,84000000
2872,دنا,معمولی,0,2021,https://bama.ir/car/detail-vyh2xeex-dena-1.7-1400,1,270000000
2873,رنو,فلوئنس,18500,2017,https://bama.ir/car/detail-ge73db4g-renault-fluence-e4-2017,1,750000000
2874,کیا,سراتو (مونتاژ),27000,2019,https://bama.ir/car/detail-1xkjxoj-kia-cerato-ir-2000-optional-1398,14,672000000
2875,پژو,پارس,141000,2012,https://bama.ir/car/detail-g1s8kwhi-peugeot-pars-mt-1391,12,119000000
2876,مزدا,2,115000,2012,https://bama.ir/car/detail-ganszwmk-mazda-2-ir-1391,4,295000000
2877,رنو,تندر90 ,41000,2017,https://bama.ir/car/detail-aamag6q-renault-tondar90-e2-1396,1,255000000
2878,پژو,پارس,9000,2020,https://bama.ir/car/detail-imrjr67i-peugeot-pars-mt-1399,1,215000000
2879,سمند,LX,160000,2013,https://bama.ir/car/detail-xjpwnubs-samand-lx-ef7-1392,1,135000000
2880,چانگان,CS 35 (مونتاژ),9000,2018,https://bama.ir/car/detail-1hd9x2w-changan-cs35-ir-1397,1,450000000
2881,لکسوس,NX,35000,2017,https://bama.ir/car/detail-ppeu7rpb-lexus-nx-200t-f-sport-2017,1,3085000000
2882,کیا,سراتو,86500,2016,https://bama.ir/car/detail-svn22ekr-kia-cerato-2000-2016,1,860000000
2883,پژو,206 SD,130000,2009,https://bama.ir/car/detail-9hnkqqb-peugeot-206sd-v9-1388,4,128000000
2884,دنا,پلاس,0,2020,https://bama.ir/car/detail-3b5xz7oq-dena-plus-turbo-automatic-1399,1,414000000
2885,ام وی ام,X33 S,63000,2016,https://bama.ir/car/detail-prtc6ay-mvm-x33s-at-sport-1395,1,345000000
2886,پژو,207,0,2019,https://bama.ir/car/detail-i5cj7foe-peugeot-207-at-1398,1,378000000
2887,دنا,پلاس,7000,2020,https://bama.ir/car/detail-aj1x5rap-dena-plus-basic-manual-1399,1,300000000
2888,هیوندای,سانتافه (ix45),10600,2017,https://bama.ir/car/detail-4ca6t193-hyundai-santafe-ix45-2400cc-2017,1,1790000000
2889,لکسوس,LS,239000,2008,https://bama.ir/car/detail-objcmuse-lexus-ls-460-2008,8,2500000000
2890,پراید,111,45700,2017,https://bama.ir/car/detail-65xyunw3-pride-111-se-1396,1,102000000
2891,هیوندای,آزرا (گرنجور),184000,2010,https://bama.ir/car/detail-pp2v8cxc-hyundai-azera-6cylinder-2010,2,660000000
2892,پژو,2008,nan,2019,https://bama.ir/car/detail-ntz23p8w-peugeot-2008-1398,1,778000000
2893,پژو,206 SD,31600,2019,https://bama.ir/car/detail-k4ttjsic-peugeot-206sd-v8-1398,1,225000000
2894,پژو,206 ,0,2020,https://bama.ir/car/detail-mggfqncu-peugeot-206-ir-type2-1399,1,200000000
2895,پژو,405,290000,2009,https://bama.ir/car/detail-4xwot3ma-peugeot-405-glx-1388,4,74000000
2896,دانگ فنگ,H30 کراس,23000,2018,https://bama.ir/car/detail-t1ggbni6-dongfeng-h30-cross-1397,1,295000000
2897,هیوندای,سانتافه (ix45),89000,2016,https://bama.ir/car/detail-yekgc3m5-hyundai-santafe-ix45-2400cc-2016,1,1540000000
2898,سانگ یانگ,تیوولی,26000,2016,https://bama.ir/car/detail-4yz7swe-ssang-yong-tivoli-elite-2016,1,656000000
2899,کی ام سی,T8,0,2020,https://bama.ir/car/detail-dkhha8g-kmc-t8-1399,1,820000000
2900,پراید,131,0,2020,https://bama.ir/car/detail-1xezobjx-pride-131-se-1399,1,107000000
2901,هیوندای,سوناتا,161000,2007,https://bama.ir/car/detail-j6nugxg8-hyundai-sonata-6cyl-automatic-2007,3,470000000
2902,ام وی ام,110,125000,2007,https://bama.ir/car/detail-uzaej1kj-mvm-110-3cylinder-1386,1,54000000
2903,نیسان,رونیز,145000,2010,https://bama.ir/car/detail-sg2rz2qd-nissan-roniz-1389,1,680000000
2904,پژو,206 ,0,2020,https://bama.ir/car/detail-zcfbipdy-peugeot-206-ir-type5-1399,1,300000000
2905,دنا,پلاس,0,2021,https://bama.ir/car/detail-16fzc78z-dena-plus-basic-manual-1400,1,325000000
2906,پژو,207,145000,2011,https://bama.ir/car/detail-sqntiewu-peugeot-207-at-1390,1,210000000
2907,کیا,سراتو (مونتاژ),33000,2018,https://bama.ir/car/detail-it5jfbfn-kia-cerato-ir-2000-optional-1397,1,635000000
2908,کیا,سراتو (مونتاژ),90000,2016,https://bama.ir/car/detail-p6qzgymq-kia-cerato-ir-2000-basic-1395,1,550000000
2909,هیوندای,سانتافه (ix45),220000,2007,https://bama.ir/car/detail-hx8xg53n-hyundai-santafe-ix45-2700cc-2007,10,590000000
2910,رنو,پارس تندر,0,2019,https://bama.ir/car/detail-v7s1pfnj-renault-pars-tondar-1398,1,250000000
2911,چانگان,CS 35 (مونتاژ),0,2019,https://bama.ir/car/detail-ancwnzdq-changan-cs35-ir-1398,1,500000000
